trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
b571fce06019a674ab8e50118bf9f9204600fab2,175a4c9a16e22bfd2fee721e6cdfdc85dfde21cccb1fdcf514631f3719704bad1c82db8ff3320b8e305e11116bc8932a220910da15c991926772cca793bafd5c,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,606,4.51,,,76.0,,13.75,3.65,0.0,4.0,21.9,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
f01c000f098f9dc4e6a074464257292dd16ae26a,c8549ac4a2842a038f2a5b91ecf894ca7cb04d60558be3dc1878baa95aeb7614775727cacfe28797dae16b233792ff6784049cd5e881a2454604a3383beb70ed,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,810,6.86,,,76.0,,18.75,0.0,2.0,5.0,25.75,Cash,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
1103e361a6da0755b19306cde9addc06b6ce56e8,e64c125ab06441db8101d7c98eec723e18c3dcd1cf39f8387d792ad8477f0a3a56dee2881e25cee7c9e929bba5d35c71bdfdb66781a521059a4a5b798d0458e0,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,540,3.2,,,24.0,32.0,11.0,0.0,0.0,0.0,11.0,Cash,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
e8ea16fd9755d1a0fb891b831f1e81b69be8c835,791d74df896226a452a8e223e2ec9fa0df7d80bb7ca1803a962825ee533a7efeda3d8c70a664fac35aa72b8ac4766174a796ff100f1b084081dd20b07a412e46,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,360,2.0,,,8.0,7.0,8.25,2.0,0.0,0.0,10.25,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
c897df8c694b2b3947285bae48295e85a8cbc871,a030e6189cee598b516978caa72ad33839a0bccece8353bc7d4fe68dcf1c8cd653436d78ed9c0f33d6071c9c036a291371b5c6ea7212588c1dcfb34fc39bc02d,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1619,24.67,17031980000.0,,76.0,,59.25,19.05,0.0,35.5,114.3,Credit Card,Sun Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),,,
4275a8127d2dcdd30106b905d338129900f9ff90,bf144d3085b875983198aca2ccfa966dc544b7423ca28f38f59b9fa1b73c35b753865221241c67b7ad7a06c07aaabb671515d056a73cb1a9946c4d5e5fa74441,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,4,0.0,17031070200.0,17031070200.0,7.0,7.0,39.0,0.0,0.0,0.0,39.0,Cash,City Service,41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
ac0e989ec996af097eea95b23a550b6d1e16cb21,11bb28dc5075f790bd4529d80a571002aeb69fd4145015caf45040d4ed2268d2aeb42f82059e30bea7db4eb4819c577912f80ee59b6444902599e580a78c6ebe,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1302,8.25,,,76.0,17.0,23.25,0.0,0.0,4.0,27.25,Cash,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.94651142,-87.806020002,POINT (-87.8060200025 41.9465114202)
bd4b419946a475d79bd56196cb58a4fa27c6fbb7,1061d157b2a98a1b1e7871639b836de5fb521101d08d736af9eaa6700648adb48fb8df7f97970cc6b2a7bd6da5840251530b3cccb10d81a56f3779ba7a1354ba,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1397,14.61,,,76.0,6.0,37.0,6.22,0.0,4.0,47.72,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
3c0a1d8fd538e48156c3f53862e4fdaa6df165f9,104880671c858323475b279b1ea4370cca4508a64a70e4f7307c237928a66ee96a8915958b94bcfc82f4cd4bc00605eab184c8b197ddb12e68924a3c2be7689b,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1080,0.0,,,76.0,5.0,30.5,9.85,0.0,8.5,48.85,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
bb4a540a33fb63577fb7fe78b03b4503ba453515,d79d3e19a1d5f6cb0cd4449d5579412262a2f1b182799d84c7d713a3f94407a121a9000223cae430e4d4b55a23b94d61d064c5c17d1f6bcf227e9df554921b77,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1301,12.61,,,56.0,8.0,32.75,9.31,0.0,4.0,46.56,Credit Card,5 Star Taxi,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
0a102f3951113297f882edf7783f5997bdc90136,8be2c5887fd81a4918e0464359436d6fc5ed1dbbe4f5b0317403a4ead72c95b37979d3534c5ede73a29ceace53bdc820f692587ba4a88f651de93b329e4cf2f8,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,660,2.9,,,76.0,,10.5,2.0,0.0,4.0,16.5,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
8d87037daf9a30a0ff56e9eed100ea6dca446058,c8c3f1713dadc77d30d959755c933092b402d0c3cef08e5b1594d1e36d00c0ca62b39a2d038a3695b7cf8f3dbecc12c239175f04807cf0c2a1d077fd447deea3,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,721,2.84,,,8.0,7.0,11.0,4.0,0.0,0.0,15.5,Credit Card,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
947a8dfec2335a2dce52a7bcd179721ca41bfb57,0cae7ec64456b1830bd58df1991f046410f5506cf28b3aa16b6d5c4940b44ff0ca069324233093161b43d212c2c5eac61536cfa6e3284117bb62ee4105e945b1,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1260,0.4,,,2.0,8.0,22.0,0.0,0.0,0.0,22.0,Cash,Taxi Affiliation Services,42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
375bceb895abb0579a13fad8ac3ea7eae6923cf9,bebdd992c4a9275f26e83e00649616f188674dc151a82f3de5b7e3400179683a3032ae5fa452f9105fd524f0f6d1296efc48081ec13ec25550d810d60865bfee,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,796,12.72,,,76.0,22.0,31.75,4.0,0.0,4.0,40.25,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
f10b9e90c57896737efc65cc6caa1aee632507d0,449fa4909552757130d09d98ebc7770e2dd94579036b0e1958f92577ffc9fd6deca97bc1f229d2700865ce12b54d454ba96f973077386210ccbe44bfb7aac317,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1599,23.32,,,69.0,,70.64,0.0,0.0,0.0,70.64,Cash,Flash Cab,41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988),,,
ffc80a4120cae75f1f4af38b2d291c446b58908e,d6ce95b77b84d97b8ef41b3410ede13388e250cba571fb12d0794f97c7f29e4c8acbfb614b0ea69e8352e6aa1cf4a3cd145e30e2855d942ce019f09c7c873db2,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,40,0.0,,,76.0,76.0,20.0,4.1,0.0,0.0,24.6,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
021f545604a5cc6959dcff1479b36b79facbe077,f9bc93a0ba6b1f18c9709a96c99bb9c5a99054b1711f80ddfe986a0f78a02470f146c48fd7d66bf74fe374f53d032676cb2fb7871afce4314dfdac97d4f22d32,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,435,3.1,,,8.0,6.0,10.5,2.0,0.0,0.0,13.0,Credit Card,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
5900191043186b4628945559be8397e329b5d4d0,0083fcde0fb490b4ec424c63d1d750378f6ad11154d1d4a1cd5388b0b7d16c72eacf606c4d90cbdee388d2a99f3ed24d126ee948ba7c37da0af1d254b8b069cf,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1560,0.5,,,46.0,34.0,24.5,0.0,0.0,0.0,24.5,Unknown,Taxi Affiliation Services,41.741242728,-87.551428197,POINT (-87.551428197 41.7412427285),41.842076117,-87.633973422,POINT (-87.6339734222 41.8420761168)
ad38ea6a7c13905712d7879b4bcc0eba2c6d6671,8a42ae5cf4c0d46ab041134ec82429b6bd20d016cd342ce4179b521e7514624a0ca78a4272be3135bd020742d71c3fd7391217efa558932e1b05b3db62dd2fc2,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1380,0.8,,,76.0,6.0,34.75,7.85,0.0,4.0,46.6,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
b4e683a57309ff2c29a2ba19e31e4eee124a0c42,0f846a75c6e6a4a065d188e1a4c41eb2f8794a2fc073b1338d79c7c42a6ba625e064022f9d7f71e8cb61a08e371ee7289431ade0dd5f5a6e4b0aae94178f1860,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1445,12.32,,,76.0,2.0,31.25,7.15,0.0,4.0,42.9,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
fc19d804b0d650fd54116764ac181fa2045c02ca,40720025b84fa778c47d6637db01b1d8f2de2eabafa5298fbcccc1f5b255192ab25869acec3673616f69a0e0c5bf9c364586eaab85b4ac440ce23594a328aa42,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,840,0.7,,,76.0,22.0,30.75,3.0,0.0,4.0,37.75,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
e784eb1df010c3593494842a28ca5c903c77a50f,8b11a1727a85dc849f117c39cd42b7bab4b7e8ef32d0a2b17ef165392c19d20865fd1bdcf1922637bd521c7d88fe8c81acedf231949ac680dde8782e57753caa,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,360,0.0,,,8.0,24.0,9.25,0.0,0.0,0.0,9.25,Cash,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
01036c20b81a50b7b906480245ad17e36fc732c3,1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1421,15.91,,,76.0,7.0,39.75,11.31,0.0,5.0,56.56,Credit Card,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
c892057ecf6576822e18c6800013162cfe8fc41c,a325b14b280bbfdff06d740fb9ef083a12af4310f364020ea9b5eba3cb45fa79086de21ccaeca0ca83dd96c3454385d99e12aca779663208b1ea50edc8244856,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,960,11.5,,,56.0,8.0,29.25,6.75,0.0,4.0,40.0,Credit Card,Taxi Affiliation Services,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
73d0e2f9af3cc0ac8a92f813b5ba02cdbbbfe42b,634bc0295489ab0b50cebcc10d6d3e0b8ed7dc079e94730bd350ab9d7add8d22db6cd204c0194fd89bb8073aff02d902752f7570dedb8d12caea8a8a29b97464,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1500,31.8,,,56.0,7.0,42.75,0.0,0.0,4.0,46.75,Dispute,Choice Taxi Association,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
a64c561e0d594fb0156981093cb821c96afc5d6e,3a4ea954d4316a9f964becc37dbd73ecd4cd47cb9b8948bf5c61b3d6e61cf4fdc3e1b9fb1ed7137256ebf90ef39ed239fdd9ad882c9e084c669e56e83b47deac,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1615,12.83,,,8.0,48.0,34.0,0.0,0.0,1.0,35.0,Prcard,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.729676423,-87.572717134,POINT (-87.5727171342 41.7296764229)
2257aae526683f7cad8c5241715a4d7bb167b80a,6c1e4e8e25a1b47575b359c5a0844cf23c50e540a86ecd0716fcd41f8c69995471259465f9936a4f3f80ba88d9ef7a2f9f02c40102f1c5c21b8f23f77ef48d84,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1608,10.37,,,8.0,,28.5,0.0,0.0,0.0,28.5,Prcard,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
7569fafd783af6ef35c78a73d3da64b51b25cce6,cff368b7deb69cd7eb7fb29b1e1cc0a0f03ff0013533a4ecd39bd79ea02112fd103b7a54e8c1e9b5c1488e6266ef00ecf395b5182e7ad6822f4d6f83d4d0cef0,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1020,0.6,,,76.0,14.0,26.25,7.65,0.0,4.0,37.9,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
bc4a07eac0f899a3a41e821a5074ca6c53992312,9a26991eb0f188c6b8c8ad555d4fafbd9c3419259bfbd955a6268c59e1c1870e49037ecf205e53ea82dc3770c2f0286fa356df846369d7d3783a6dcfe726304d,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,408,2.54,,,76.0,,9.25,3.69,0.0,5.0,18.44,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
25f13add144131a5e59e880022ba3c31eb5c9d5f,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1843,9.0,,,43.0,37.0,28.5,0.0,0.0,0.0,28.5,Prcard,Flash Cab,41.761577908,-87.572781987,POINT (-87.5727819867 41.7615779081),41.80908443,-87.632424524,POINT (-87.6324245245 41.8090844303)
726ea92fbee7b8e8f188a84917b813798e5a6bcd,b515261b90c81a5966755dbbb08f7cf0ff3928a4c6efb79b0e9b50efeee147a9a67b405bf525197988b0b3fb93d3ee04db05e960ee175312c03684cf0e0c75f8,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1260,14.9,,,76.0,7.0,37.5,10.6,0.0,4.5,52.6,Credit Card,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
13a88edfe567b0c6ebfca41cb3c6141bb4f42cfa,bf144d3085b875983198aca2ccfa966dc544b7423ca28f38f59b9fa1b73c35b753865221241c67b7ad7a06c07aaabb671515d056a73cb1a9946c4d5e5fa74441,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,8,0.0,17031070200.0,17031070200.0,7.0,7.0,39.0,0.0,0.0,0.0,39.0,Cash,City Service,41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
df65ff5cdf86fdb2eff29fd8b89368d44b8e83e1,beb0579501b2745e10d12af72f99864d506abb7c5de1ebad3505133ac3bfb207ffff4cb70c00072aa1895c9f657b9535457108289825085a790991d82994f854,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1440,17.9,,,76.0,8.0,43.75,9.65,0.0,4.0,57.4,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
88f7567faa9ecce09891720e78d46c8ac4a813da,77c7e7dc3fdd00c2c474a025551a3a459b8f748d6d27a2c3295d12fa8a38d71e04656c0ee8394f9cd68641aa08867039af4d6eb77f99e53afd158833314348a9,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1080,16.8,,,76.0,28.0,41.0,5.0,0.0,4.0,50.0,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
c53716751dd37da57fe27bef872ce5b5d2006029,5684532ed1cdd7cdb913cba01dc0667632954842d29a14e448ec6adda0ef87c958edf029db241cedf373bb3c42be9c2aed367a383ef8239d3a8bd9fbc6161ebf,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1243,11.14,,,76.0,16.0,29.75,0.0,0.0,5.0,34.75,Cash,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
b42512c82b2a4b5370f6892ba9ead4013f0ebad3,195c56dd09fe7cf2813ca4dacaa25f56fe50cf5f6c74eb78797f357616a59275f1fc4fa300b8cb6bde2ffb9e488b5c05125701e09c025f7beef3e32d7c0a2a3b,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,1260,0.0,17031980000.0,17031320100.0,76.0,32.0,42.0,11.6,0.0,4.0,57.6,Credit Card,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
020784e223281eeab1f6afd227d5d12d38398cf6,05c201afdd04111a412228a9b70dbda44713e91642d9d23fbe99b01bb1fc7de47032316efb339dd6530d7ea8a6d77731a73c4e16fe2541ed568e73e3f0bbed07,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,0,0.0,17031980000.0,17031980000.0,76.0,76.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
0502143970f6ac63bf5211671eabd14375a093fc,1d8661cf286a18a5105e132056c2aadf0b81a551e440fe24a277bd7788b745781717403d591c77238dee781850e9d9ca17c5afb07b61cf15569d98ff41caf179,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,289,1.1,,,8.0,8.0,11.0,2.0,0.0,0.0,13.0,Mobile,Chicago Independents,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
9f34f9070317adb9d2c0ec27ee3e581f76f12221,bb6b240ec1c7f81d5172ba0542c877115b459bb4dda1ab05b702b13bfbade6998c07cccf0607decfff9c403e40d08a631e7b5e946a8ebdc5dc4f36e662246e58,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1200,6.58,,,5.0,17.0,19.75,0.0,0.0,0.0,19.75,Cash,5 Star Taxi,41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865),41.94651142,-87.806020002,POINT (-87.8060200025 41.9465114202)
c465f7031e3d271b82ec6907676efd332bd079e1,78d1ae230754ef2eca7aa3e828789bc4714b8a261a35d5a68ec99361a2ac78cadf9daceaf0feaf8965e9932ad127499fd270df74e1308b412a4da1ea8c0fbbfa,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1265,13.6,,,76.0,6.0,34.5,5.0,0.0,4.0,44.0,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
b96818538b6588ad1ab1826f7cbea3d58006c5c2,bf144d3085b875983198aca2ccfa966dc544b7423ca28f38f59b9fa1b73c35b753865221241c67b7ad7a06c07aaabb671515d056a73cb1a9946c4d5e5fa74441,2023-01-11T23:45:00.000,2023-01-11T23:45:00.000,4,0.0,17031070200.0,17031070200.0,7.0,7.0,39.0,11.85,0.0,0.0,51.35,Credit Card,City Service,41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
ae086910b1724e08dc0caef45cfcc1b39dcb8a8b,4b0be6b79d41fe7dd5d6951ad555da4d4964ea46762ed5801d205f573ba487cf17db500488ae3a698883784360ecb28828e64aa803027525e7762f008f75a60c,2023-01-11T23:45:00.000,2023-01-12T00:15:00.000,1440,17.4,,,76.0,8.0,42.75,5.0,0.0,4.0,51.75,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
9994dd35f175fe83581c6201b70b99abb2ceaf88,8eca35a570101ad24c638f1f43eecce9d0cb7843e13a75f0af0c911c3e31ddec549c4808e216bcf31634542025c1e7de2442b92d5d7d73463c4e05fd959e47b4,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,426,1.93,,,56.0,,8.0,5.2,0.0,17.5,31.2,Credit Card,Sun Taxi,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),,,
2a306988adcfd79e93f5b416a98ff6620176b1e5,303612a451e04af3d6647e3785c9609872e76f12aeda1935772098e8ccd208a353c4b6f1462a7daff3dc8f100305d8d7a5a791475a3e6ae574a7437167c2b357,2023-01-11T23:45:00.000,2023-01-12T00:00:00.000,900,5.4,,,76.0,,27.5,0.0,0.0,7.0,34.5,Cash,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
