trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
75e0da31a37acaff6652e064cacf87033d39011f,2659a61c08f91c6efd9e7d7947a00006a7bc26aa518241786d51cb05c853cdd86fdd1adc4010867706a2daa9f0da856cb2d7a705c111d3c89e53f5499741247e,2023-01-10T23:45:00.000,2023-01-11T00:45:00.000,3158,44.08,,,,66.0,130.62,32.59,0.0,0.0,163.21,Mobile,Globe Taxi,,,,41.771848515,-87.695666342,POINT (-87.695666342 41.7718485152)
923274f20ea6db2414caddc0087a40fade539de6,d1b8521ed4784a33ed7be8ad0a17310131286279504140fd1517dc45a73929267c2abf09d773e863c0f13cdbb5d70462c7de0bbaca3d9dc41fff96c6d7232f9a,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1045,16.55,17031980000.0,17031081800.0,76.0,8.0,40.5,9.0,0.0,4.0,54.0,Credit Card,5 Star Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
61e9d560de6c8fa514b2d5a03f8d6044c50d4ea9,8e08799f421f71f00bb9ded6011b7e5369296773e81ad078ae697fb824355684a43c4f160084e6a69d998ac44b91602d11ce5ef89ceda6fadefa2a9bfe404c3e,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,628,3.18,,,6.0,8.0,12.86,3.21,0.0,0.0,16.07,Mobile,Taxicab Insurance Agency Llc,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
90dc494a6a429b919de54ded675d576657791ac1,cb8da8dde1057540d8da485b4510d133316163e21fbef92f4d46f219459930016ec548fae8987cda4130590ceccdfab888567bcc1b861922d125a15aa899a1e9,2023-01-10T23:45:00.000,2023-01-11T00:15:00.000,1314,16.91,,,76.0,8.0,42.5,9.0,0.0,4.0,56.0,Credit Card,5 Star Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
775bc03fc9b8a08d62ad8a28d4166fd80e202bcf,c7a0a182e884af18d25c22584df83f14df5b044b900930885d55b2a2a5c0ddb23d2d3eadbb652b2e15b4167609d461a8af488b075a458d2ed19647feac570602,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1196,17.95,,,,8.0,44.0,12.38,0.0,5.0,61.88,Credit Card,5 Star Taxi,,,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e1237fabe78136e6e885d0ab9fbc80358b8825ab,f20c9c5845dab1e51799b959d378c102763d4b31d738da7ea1f7fee763a4c830854cf6025fbe42e7c37dddab03ef2cf43bc775bdd6c5a4114d307dbf415728a5,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1091,12.19,,,14.0,28.0,32.25,0.0,0.0,0.0,32.25,Prcard,Flash Cab,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
f24d018dd1af16858c2c48a133a2d9db81a7478f,0c8698dd0e6d968d193771b14459e0ad120684b5fb14d04152d815eedd554ebad815982eded546f25a641abc2b05630479e372a1210098ef83fe82940f942e5a,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1085,13.19,,,,6.0,33.25,2.0,0.0,4.0,39.75,Credit Card,Taxicab Insurance Agency Llc,,,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
0bebe6219290bec5816dcb2f77e035278783778d,929637055de3e69bd7558f9b7e2ac3832c4848215b3ab46f78b3eae7dfa2adef9cdc4f7f08e4203fcbc272670a81a2554da8937dea4c79a2effab86831212573,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1355,11.56,,,76.0,2.0,30.25,5.36,0.0,5.0,41.11,Credit Card,Taxicab Insurance Agency Llc,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
8b07fbf208f71f98a4eab908fafa247d7e885c05,4ae32e2eb244ce143800e0c40055e537cc50e3358a07ce1e877bf9f91aa6c10db986c727b9d4674705f8d124a18b05a68d07d1bc8d70e95e173f77c2c0437c22,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,773,8.27,,,32.0,68.0,21.75,0.0,0.0,0.0,21.75,Prcard,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.777196255,-87.642497527,POINT (-87.6424975271 41.7771962546)
a0b5ce0e17c82c6f6fced91775cc2078e072794a,b56b31883524426035c290bfdbe4e038baccc814842c1003b8dba6caaa4ed640ba7bb17a6be5bbf96c6b5f6a6d3a3f0d62ea21510cadf75bca50b51c0371f60e,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1263,17.58,,,76.0,32.0,43.25,5.0,0.0,4.0,52.75,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
4a7d304adaf73f742f1b45646f6d3c047b3ea780,e27637808fdcc919f32da6ab2329455ead04bf9b0fd5144c1ffd16a2923f1237b543ab66580ba9732739184798b1247b74206320eed5bcbe1ae0f9e6196ad10d,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,1320,0.6,,,69.0,33.0,27.0,0.0,0.0,0.0,27.0,Unknown,Taxi Affiliation Services,41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
eacbdf0991b646cc8dd685d3fe55487d121beee8,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,2023-01-10T23:45:00.000,2023-01-11T00:15:00.000,1380,7.9,,,7.0,14.0,22.5,0.0,0.0,0.0,22.5,Unknown,Taxi Affiliation Services,41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
e0b8d0a80cdafdbf558780ab64221301b2564bd0,59b84c0b0d53ada64487e8afa0216f82420ed72f35df5d75739cad58080ca44fe77bd743deff411311a7fd82eaf9db4906db44210ae321a69b1548ad7171106d,2023-01-10T23:45:00.000,2023-01-10T23:45:00.000,562,5.84,,,,,16.5,0.0,0.0,0.0,16.5,Cash,Flash Cab,,,,,,
253dcc625f27c0106f21c493caba032bc7ab7196,77c7e7dc3fdd00c2c474a025551a3a459b8f748d6d27a2c3295d12fa8a38d71e04656c0ee8394f9cd68641aa08867039af4d6eb77f99e53afd158833314348a9,2023-01-10T23:45:00.000,2023-01-10T23:45:00.000,120,0.6,,,36.0,36.0,4.5,0.0,0.0,0.0,4.5,Unknown,Taxi Affiliation Services,41.82371281,-87.602350437,POINT (-87.6023504372 41.8237128095),41.82371281,-87.602350437,POINT (-87.6023504372 41.8237128095)
54e4dae7644e5abd4a1fc9d3aef52425ebc07b68,502a000e4ee99c96dc9964f2994671b57b73fd6902e2342ce2c0a2964ccac777078c7f455e928fecd64cc01571af88a107fc0341b5a5b8cf2d5f06212d972cd9,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,708,2.24,,,77.0,2.0,9.5,0.0,0.0,0.0,9.5,Prcard,Flash Cab,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
34bbaf6673571dfbada9db7adc5808c3f1b224f7,303612a451e04af3d6647e3785c9609872e76f12aeda1935772098e8ccd208a353c4b6f1462a7daff3dc8f100305d8d7a5a791475a3e6ae574a7437167c2b357,2023-01-10T23:45:00.000,2023-01-11T00:15:00.000,1380,7.8,,,76.0,7.0,38.75,0.0,0.0,4.0,42.75,Cash,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
5674299749c4397e08043515a7ec694edbcd440f,6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,2023-01-10T23:45:00.000,2023-01-11T00:00:00.000,314,1.16,,,8.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
