trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
5ae909c7b3279b322afef88a799406150c4b8cae,449fa4909552757130d09d98ebc7770e2dd94579036b0e1958f92577ffc9fd6deca97bc1f229d2700865ce12b54d454ba96f973077386210ccbe44bfb7aac317,2023-01-15T23:45:00.000,2023-01-16T00:00:00.000,720,4.18,,,76.0,76.0,13.0,2.62,0,4.0,20.12,Credit Card,Flash Cab,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146)
c6adea54624fec4ca51049b1758e30fd838885f3,8b8b185d8a60ac5edd94c0494d0b9b9c9c86d54c0ab3dda8499692f5fa23a61ad93ae1782f8757b0a0d2a2bc8a2425568345fa88c935b4319c199380f8a38aa7,2023-01-15T23:45:00.000,2023-01-16T00:15:00.000,1031,16.98,,,76.0,8.0,41.5,9.2,0,4.0,55.2,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
ca4ef549ee0ec1f8233f4fd13b2fb35b9e356a8a,3767536e5623ed437fc50a5f0dc6be0167a94654b789b1c2d97ddf6cf07c49e40acfc0b6f57a9a064ebb87d95ec78527ed7ebadd68f53d0f4909562e1c70a8a7,2023-01-15T23:45:00.000,2023-01-16T00:15:00.000,1877,14.71,,,76.0,1.0,37.5,6.0,0,4.0,48.0,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
a17d3b351feca3c14c5b5bf4ed36d7c2edf3a80e,03cdfa4291ebcbd78058182c49229656ca85cb7f6396d8787c5171d2fefa44efb3f428b8992df559522c9c920b5146da90656071faed8e59b627971a86714c83,2023-01-15T23:45:00.000,2023-01-16T00:00:00.000,1469,14.7,,,76.0,6.0,36.75,10.31,0,4.0,51.56,Credit Card,Globe Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
c02195b67015d8c29695bc63dbffa1f19b912964,2bb3cec6c1f7c3ea064aff56988b02be67da8f90a02af8ffe64d88b042564125da6abbcd3448bd6f7bc0836827aa8c40007fb6a72e8acd3122983486e6c26222,2023-01-15T23:45:00.000,2023-01-16T00:15:00.000,1378,18.3,,,76.0,32.0,45.0,7.0,0,8.0,60.5,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
460c112b78cbedc63fae489f388fdb7deb6dbbd1,76609c99b0c7d57072a304ebadd5690efc93c6d9f745d8662c345c04d75c68707c446892b1d935dfd227066581c956e2164b6910ee4c1b8f808e9bebf0e6de80,2023-01-15T23:45:00.000,2023-01-16T00:15:00.000,2083,10.76,,,32.0,69.0,30.0,0.0,0,0.0,30.0,Prcard,City Service,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.763246799,-87.616134111,POINT (-87.6161341112 41.7632467988)
416ce65bf8c7db3fd1bd180157b8f5c6b0acf658,5684532ed1cdd7cdb913cba01dc0667632954842d29a14e448ec6adda0ef87c958edf029db241cedf373bb3c42be9c2aed367a383ef8239d3a8bd9fbc6161ebf,2023-01-15T23:45:00.000,2023-01-16T00:00:00.000,1233,21.2,,,76.0,,51.0,5.0,0,31.0,87.5,Credit Card,Chicago Independents,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
773ed2e546cb3996bda8ec1bccce173583d9f889,e29752f264ca33780c57fec51b15e51dd4dc38c64eb744098d770d8dfc8708f2241ddf46727aa14964d87b8c6e20558861787850176dfe7cad146d2dcff03a2e,2023-01-15T23:45:00.000,2023-01-15T23:45:00.000,671,1.75,17031281900.0,17031081700.0,28.0,8.0,8.75,0.0,0,0.0,8.75,Cash,Flash Cab,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
8673ac2f954668ec8effdebec39c3ab1075737e3,2a29bcc02d98eb9e748a8427ffd773934047f77e20f70325b01f515ba28cb6e379194d8d65b7783c6791f390ea0d9833daf89a537be9be1db5b81e1db23a07c5,2023-01-15T23:45:00.000,2023-01-16T00:00:00.000,1368,17.98,,,76.0,8.0,44.0,0.0,0,5.0,49.0,Cash,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
b601d1757e0372d94fc3f34cdc6b38d1692b5d05,58c784c628cc2b0b77468e6a406acea729301abbc17a6240eed68ac3b5ce5a9378deffab5b2b940db6c83e7c9553eacd8fdb8d10593e071cefffe2b388af3bd7,2023-01-15T23:45:00.000,2023-01-15T23:45:00.000,240,1.05,,,8.0,8.0,5.75,3.0,0,0.0,9.25,Credit Card,Taxicab Insurance Agency Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
